ISIN,Status,conId,Symbol,LocalSymbol,SecurityType,PrimaryExchange,Exchange,Currency,LongName,FirstHistoricalDate,ContractMatches,Error
NO0010631567,NO_HEAD_TIMESTAMP,143040844,SB1NO,SB1NO,STK,OSE,SMART,NOK,SPAREBANK 1 SOR-NORGE ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010657505,NO_HEAD_TIMESTAMP,143040856,BRG,BRG,STK,OSE,SMART,NOK,BORREGAARD ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010692130,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
NO0010708068,NO_HEAD_TIMESTAMP,356425776,213,213,STK,FWB,SMART,EUR,VOW ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010708605,NO_HEAD_TIMESTAMP,166263020,EQVA,EQVA,STK,OSE,SMART,NOK,EQVA ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010708910,NO_HEAD_TIMESTAMP,158032384,ZAL,ZAL,STK,OSE,SMART,NOK,ZALARIS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010713936,NO_HEAD_TIMESTAMP,451268756,ZAP,ZAP,STK,OSE,SMART,NOK,ZAPTEC ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010714785,NO_HEAD_TIMESTAMP,551529135,NYKD,NYKD,STK,OSE,SMART,NOK,NYKODE THERAPEUTICS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010715139,NO_HEAD_TIMESTAMP,215497897,SCATC,SCATC,STK,OSE,SMART,NOK,SCATEC ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010715394,NO_HEAD_TIMESTAMP,185345148,ABL,AQUA,STK,OSE,SMART,NOK,AQUALIS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010716418,NO_HEAD_TIMESTAMP,214805560,ENTRA,ENTRA,STK,OSE,SMART,NOK,ENTRA ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010716582,NO_HEAD_TIMESTAMP,168522278,AKSO,AKSO,STK,OSE,SMART,NOK,AKER SOLUTIONS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010722283,NO_HEAD_TIMESTAMP,463334436,ELABS,ELABS,STK,OSE,SMART,NOK,ELLIPTIC LABORATORIES ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010724701,NO_HEAD_TIMESTAMP,603512757,I6X,I6X,STK,FWB,SMART,EUR,ICELANDIC SALMON AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010734122,NO_HEAD_TIMESTAMP,217910954,VISTN,VISTN,STK,OSE,SMART,NOK,VISTIN PHARMA ASA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010734338,NO_HEAD_TIMESTAMP,195625360,MULTI,MULTI,STK,OSE,SMART,NOK,MULTICONSULT ASA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010735343,NO_HEAD_TIMESTAMP,198561726,EPR,EPR,STK,OSE,SMART,NOK,EUROPRIS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010736879,NO_HEAD_TIMESTAMP,196012608,VEND,VEND,STK,OSE,SMART,NOK,VEND MARKETPLACES ASA CL,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010743545,NO_HEAD_TIMESTAMP,310621411,KID,KID,STK,OSE,SMART,NOK,KID ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010748866,NO_HEAD_TIMESTAMP,648075673,GENT,GENT,STK,OSE,SMART,NOK,GENTIAN DIAGNOSTICS ASA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010751910,NO_HEAD_TIMESTAMP,299432414,SPOL,SPOL,STK,OSE,SMART,NOK,SPAREBANK 1 OESTLANDET,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010762792,NO_HEAD_TIMESTAMP,603482460,93V,93V,STK,FWB,SMART,EUR,INSTABANK ASA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010768096,NO_HEAD_TIMESTAMP,603524957,7EJ,7EJ,STK,FWB,SMART,EUR,WESTERN BULK CHARTERING AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010791353,NO_HEAD_TIMESTAMP,307129507,MPCC,MPCC,STK,OSE,SMART,NOK,MPC CONTAINER SHIPS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010808405,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
NO0010808892,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
NO0010811961,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
NO0010815103,NO_HEAD_TIMESTAMP,603518285,709,709,STK,FWB,SMART,EUR,KRAFT BANK ASA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010815673,NO_HEAD_TIMESTAMP,362047600,ELMRA,ELMRA,STK,OSE,SMART,NOK,ELMERA GROUP ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010816093,NO_HEAD_TIMESTAMP,312180472,ELK,ELK,STK,OSE,SMART,NOK,ELKEM ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010816895,NO_HEAD_TIMESTAMP,538782261,OKEA,OKEA,STK,OSE,SMART,NOK,OKEA ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010829765,NO_HEAD_TIMESTAMP,603521956,50R,50R,STK,FWB,SMART,EUR,ANDFJORD SALMON GROUP AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010833262,NO_HEAD_TIMESTAMP,424418336,KCC,KCC,STK,OSE,SMART,NOK,KLAVENESS COMBINATION CARRIE,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010840507,NO_HEAD_TIMESTAMP,421794089,PEXIP,PEXIP,STK,OSE,SMART,NOK,PEXIP HOLDING ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010840515,NO_HEAD_TIMESTAMP,346724603,ACR,ACR,STK,OSE,SMART,NOK,AXACTOR ASA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010856511,NO_HEAD_TIMESTAMP,381431115,NORBT,NORBT,STK,OSE,SMART,NOK,NORBIT ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010859648,NO_HEAD_TIMESTAMP,467726920,9JR,9JR,STK,SWB,SMART,EUR,HUDDLESTOCK FINTECH AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010861115,NO_HEAD_TIMESTAMP,603525236,0BQ,0BQ,STK,FWB,SMART,EUR,NORSKE SKOG ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010861990,NO_HEAD_TIMESTAMP,381835207,PRS,PRS,STK,OSE,SMART,NOK,PROSAFE SE,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010863285,NO_HEAD_TIMESTAMP,389049452,SATS,SATS,STK,OSE,SMART,NOK,SATS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010864036,NO_HEAD_TIMESTAMP,603512253,72G,72G,STK,FWB,SMART,EUR,ININ GROUP AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010872468,NO_HEAD_TIMESTAMP,454375964,AGLX,AGLX,STK,OSE,SMART,NOK,AGILYX ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010876642,NO_HEAD_TIMESTAMP,496998044,52K,52K,STK,FWB,SMART,EUR,CLOUDBERRY CLEAN ENERGY ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010884794,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
NO0010886625,NO_HEAD_TIMESTAMP,460646808,AKBM,AKBM,STK,OSE,SMART,NOK,AKER BIOMARINE ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010887565,NO_HEAD_TIMESTAMP,594859784,OSUN,OSUN,STK,OSE,SMART,NOK,OCEAN SUN AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010890965,NO_HEAD_TIMESTAMP,529719606,BEWI,BEWI,STK,OSE,SMART,NOK,BEWI AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010892094,NO_HEAD_TIMESTAMP,446191046,SALME,SALME,STK,OSE,SMART,NOK,SALMON EVOLUTION ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010892359,NO_HEAD_TIMESTAMP,450536757,HYPRO,HYPRO,STK,OSE,SMART,NOK,HYDROGENPRO ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010892912,NO_HEAD_TIMESTAMP,603512337,NO9,NO9,STK,FWB,SMART,EUR,NORCOD AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010893902,NO_HEAD_TIMESTAMP,744100928,PROXI,PROXI,STK,OSE,SMART,NOK,PROXIMAR SEAFOOD AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010894231,NO_HEAD_TIMESTAMP,498969636,LINK,LINK,STK,OSE,SMART,NOK,LINK MOBILITY GROUP HOLDING,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010894512,NO_HEAD_TIMESTAMP,449548900,OMDA,OMDA,STK,OSE,SMART,NOK,OMDA AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010895782,NO_HEAD_TIMESTAMP,507645540,XPLRA,XPLRA,STK,OSE,SMART,NOK,XPLORA TECHNOLOGIES AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010907744,NO_HEAD_TIMESTAMP,478596159,GEM,GEM,STK,OSE,SMART,NOK,GREEN MINERALS AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010911902,NO_HEAD_TIMESTAMP,584418785,ELIMP,ELIMP,STK,OSE,SMART,NOK,ELEKTRO IMPORTOREN AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010917339,NO_HEAD_TIMESTAMP,530906130,9GJ,9GJ,STK,FWB,SMART,EUR,NOS NOVA AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010917719,NO_HEAD_TIMESTAMP,603529414,6TW,6TW,STK,FWB,SMART,EUR,ARCTIC FISH HOLDING AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010921299,NO_HEAD_TIMESTAMP,528398417,LOKO,LOKO,STK,OSE,SMART,NOK,LOKOTECH GROUP AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010923121,NO_HEAD_TIMESTAMP,603524287,W9K,W9K,STK,FWB,SMART,EUR,CAPSOL TECHNOLOGIES ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010927288,NO_HEAD_TIMESTAMP,603522202,8KS,8KS,STK,FWB,SMART,EUR,LUMI EDUCATION GROUP AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010931918,NO_HEAD_TIMESTAMP,519271023,HAV,HAV,STK,OSE,SMART,NOK,HAV GROUP ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010950249,NO_HEAD_TIMESTAMP,603519940,7X7,7X7,STK,FWB,SMART,EUR,BERGEN CARBON SOLUTIONS AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010951577,NO_HEAD_TIMESTAMP,551529120,TEKNA,TEKNA,STK,OSE,SMART,NOK,TEKNA HOLDING ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010955917,NO_HEAD_TIMESTAMP,546303665,DVD,DVD,STK,OSE,SMART,NOK,DEEP VALUE DRILLER AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010963275,NO_HEAD_TIMESTAMP,501314665,DSRT,DSRT,STK,OSE,SMART,NOK,DESERT CONTROL AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010969108,NO_HEAD_TIMESTAMP,492994481,84F,84F,STK,FWB,SMART,EUR,NORSK TITANIUM AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010974983,NO_HEAD_TIMESTAMP,603515140,9QP,9QP,STK,FWB,SMART,EUR,MAASOEVAL AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010976343,NO_HEAD_TIMESTAMP,603529570,7YA,7YA,STK,FWB,SMART,EUR,M VEST WATER AS,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0010984966,NO_HEAD_TIMESTAMP,603517154,9Q3,9Q3,STK,FWB,SMART,EUR,NORWEGIAN BLOCK EXCHANGE AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0011002586,NO_HEAD_TIMESTAMP,566350622,9J7,9J7,STK,FWB,SMART,EUR,ELOPAK ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0011002651,NO_HEAD_TIMESTAMP,561196941,6E5,6E5,STK,FWB,SMART,EUR,NORDHEALTH AS - A,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0011012502,NO_HEAD_TIMESTAMP,603528946,3YL,3YL,STK,FWB,SMART,EUR,SMARTOPTICS GROUP ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0011016040,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
NO0011082075,NO_HEAD_TIMESTAMP,529892436,HAUTO,HAUTO,STK,OSE,SMART,NOK,HOEGH AUTOLINERS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0011202772,NO_HEAD_TIMESTAMP,549882755,VAR,VAR,STK,OSE,SMART,NOK,VAR ENERGI ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0012470089,NO_HEAD_TIMESTAMP,549147351,TOM,TOM,STK,OSE,SMART,NOK,TOMRA SYSTEMS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0012483207,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
NO0012535832,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
NO0012706763,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
NO0012780958,NO_HEAD_TIMESTAMP,696787676,STST,STST,STK,OSE,SMART,NOK,STAINLESS TANKERS ASA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0012928805,NO_HEAD_TIMESTAMP,650075662,22L,22L,STK,FWB,SMART,EUR,NORDIC AQUA PARTNERS A/S,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0013355859,NO_HEAD_TIMESTAMP,732441660,LFC0,LFC0,STK,FWB,SMART,EUR,LIFECARE ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0013524942,NO_HEAD_TIMESTAMP,772076828,7UM0,7UM0,STK,FWB,SMART,EUR,ZELLUNA ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0013536151,NO_HEAD_TIMESTAMP,789031691,KOZ1,KOZ1,STK,FWB,SMART,EUR,KONGSBERG GRUPPEN ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0013601245,NO_HEAD_TIMESTAMP,794909189,EAM,EAM,STK,OSE,SMART,NOK,EAM SOLAR ASA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0013696799,NO_HEAD_TIMESTAMP,829721499,6FZ0,6FZ0,STK,FWB,SMART,EUR,HAVILA KYSTRUTEN AS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0013721613,NO_HEAD_TIMESTAMP,851509553,OTOVO,OTOVO,STK,OSE,SMART,NOK,OTOVO ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NO0013751966,NO_HEAD_TIMESTAMP,882691381,HPURO,HPUR,STK,OSE,SMART,NOK,HEXAGON PURUS ASA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NZAIAE0002S6,OK,146438125,AIA,AIA,STK,ASX,SMART,AUD,AUCKLAND INTL AIRPORT LTD,2014-04-15,2,
NZARRE0004S7,OK,430956504,ARR,ARR,STK,ASX,SMART,AUD,AMERICAN RARE EARTHS LTD,2011-02-16,3,
NZATME0002S8,OK,189114468,A2M,A2M,STK,ASX,SMART,AUD,A2 MILK CO LTD,2015-03-30,2,
NZBRLE0001S4,OK,129297755,BRL,BRL,STK,ASX,SMART,AUD,BATHURST RESOURCES LTD,2007-12-19,1,
NZCENE0001S6,OK,207812200,CEN,CEN,STK,ASX,SMART,AUD,CONTACT ENERGY LTD,2015-09-24,2,
NZCNUE0001S2,OK,97133065,CNU,CNU,STK,ASX,SMART,AUD,CHORUS LTD,2011-11-20,2,
NZFAPE0001S2,OK,14063387,FPH,FPH,STK,ASX,SMART,AUD,FISHER & PAYKEL HEALTHCARE C,2004-05-04,2,
NZFBUE0001S0,OK,14063399,FBU,FBU,STK,ASX,SMART,AUD,FLETCHER BUILDING LTD,2004-05-04,2,
NZHELE0001S9,OK,600776405,THL,THL,STK,ASX,SMART,AUD,TOURISM HOLDINGS LTD,2022-12-01,1,
NZHGHE0007S9,OK,340025596,HGH,HGH,STK,ASX,SMART,AUD,HEARTLAND GROUP HOLDINGS LTD,2018-10-31,1,
NZMELE0002S7,OK,192479017,MEZ,MEZ,STK,ASX,SMART,AUD,MERIDIAN ENERGY LTD,2013-10-28,2,
NZMFTE0001S9,NO_HEAD_TIMESTAMP,469138251,NK7,NK7,STK,FWB2,SMART,EUR,MAINFREIGHT LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NZMRPE0001S2,OK,127362343,MCY,MCY,STK,ASX,SMART,AUD,MERCURY NZ LTD,2013-05-10,2,
NZPOTE0003S0,NO_HEAD_TIMESTAMP,603511537,PKF1,PKF1,STK,FWB2,SMART,EUR,PORT OF TAURANGA LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NZRYME0001S4,NO_HEAD_TIMESTAMP,380108245,RH7,RH7,STK,FWB2,SMART,EUR,RYMAN HEALTHCARE LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NZSCLE0002S8,NO_HEAD_TIMESTAMP,475655832,S05,S05,STK,FWB2,SMART,EUR,SCALES CORP LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
NZTELE0001S4,OK,46536327,SPK,SPK,STK,ASX,SMART,AUD,SPARK NEW ZEALAND LTD,2007-10-04,2,
NZXROE0001S2,OK,116775084,XRO,XRO,STK,ASX,SMART,AUD,XERO LTD,2012-11-07,2,
PAL2400671A3,NO_HEAD_TIMESTAMP,374733820,IFS,IFS,STK,NYSE,SMART,USD,INTERCORP FINANCIAL SERVICES,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
PAP169941328,NO_HEAD_TIMESTAMP,5072,BLX,BLX,STK,NYSE,SMART,USD,BLADEX INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
PAP310761054,NO_HEAD_TIMESTAMP,37162669,CPA,CPA,STK,NYSE,SMART,USD,COPA HOLDINGS SA-CLASS A,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
PG0008526520,OK,14062397,BOC,BOC,STK,ASX,SMART,AUD,BOUGAINVILLE COPPER LIMITED,2004-05-05,2,
PL11BTS00015,NO_HEAD_TIMESTAMP,430593101,11C,11C,STK,FWB2,SMART,EUR,11 BIT STUDIOS SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
PLAB00000019,NO_HEAD_TIMESTAMP,603514525,8B6,8B6,STK,FWB2,SMART,EUR,AB SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
PLABS0000018,NO_HEAD_TIMESTAMP,603527367,9QQ,9QQ,STK,FWB2,SMART,EUR,ASSECO BUSINESS SOLUTIONS SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
PLAGORA00067,NO_HEAD_TIMESTAMP,865209023,AGQ1,AGQ1,STK,FWB2,SMART,EUR,AGORA SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
PLAMBRA00013,NO_HEAD_TIMESTAMP,603526860,1W7,1W7,STK,FWB2,SMART,EUR,AMBRA SA,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
PLAMICA00010,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
PLANSWR00019,NO_HEAD_TIMESTAMP,522779522,90Z,90Z,STK,FWB2,SMART,EUR,ANSWEAR.COM SA - A,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
PLAPATR00018,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
